precoFipe,precoMinimo,precoMedio,precoMaximo,brand,model,version,modelYear,carroceria,versionId
108458,80200,107069,159990,AUDI,Q3,1.4 TFSI AMBIENTE GASOLINA 4P S TRONIC,2017,Utilitário esportivo,7bdc0de78dbcb5a0b9c30275cc18d693
108458,99900,116571,139900,AUDI,Q3,1.4 TFSI AMBIENTE PLUS FLEX 4P S TRONIC,2017,Utilitário esportivo,01cf17ebcf1fd1f94bbcfb245662fea6
108458,85900,119259,179900,AUDI,Q3,1.4 TFSI AMBITION FLEX 4P S TRONIC,2017,Utilitário esportivo,50415c89d214db71661a36177d730e8d
127406,109900,114574,125000,AUDI,Q3,1.4 TFSI AMBITION FLEX 4P S TRONIC,2018,Utilitário esportivo,9ba13cf9cea858c15481719d49a0de68
101406,88790,102993,140000,AUDI,Q3,1.4 TFSI AMBITION GASOLINA 4P S TRONIC,2016,Utilitário esportivo,03e034fa143d76fa3622fa17dd03949c
108458,99000,112850,159900,AUDI,Q3,1.4 TFSI AMBITION GASOLINA 4P S TRONIC,2017,Utilitário esportivo,ed7d2d15475ea4ea999356120f89ae74
108458,89990,104294,159900,AUDI,Q3,1.4 TFSI ATTRACTION FLEX 4P S TRONIC,2017,Utilitário esportivo,98c74c83e7de04ebe30ea691cd60eac3
127406,96900,114394,164990,AUDI,Q3,1.4 TFSI ATTRACTION FLEX 4P S TRONIC,2018,Utilitário esportivo,9dd31b6ae6add6dac777aba34a6d8cad
101406,79889,96558,165000,AUDI,Q3,1.4 TFSI ATTRACTION GASOLINA 4P S TRONIC,2016,Utilitário esportivo,6bf41cfdcd1faa139ed12ec04159c549
108458,87000,105246,155000,AUDI,Q3,1.4 TFSI ATTRACTION GASOLINA 4P S TRONIC,2017,Utilitário esportivo,d61c39adbf3f88737306debfc2906efe
108458,99900,105135,109890,AUDI,Q3,1.4 TFSI ATTRACTION PLUS FLEX 4P S TRONIC,2017,Utilitário esportivo,ef76fd909cb8ab44347f18411aae3a69
147202,135900,153305,199700,AUDI,Q3,1.4 TFSI BLACK EDITION FLEX 4P S TRONIC,2018,Utilitário esportivo,7f5accdf6701d2e66b8fdc5705726dc2
156520,119000,140795,146990,AUDI,Q3,1.4 TFSI FLEX PRESTIGE PLUS S TRONIC,2019,Utilitário esportivo,6cba1e60eab6366c3b7d18614da847e3
143492,121990,130024,139900,AUDI,Q3,1.4 TFSI FLEX PRESTIGE S TRONIC,2019,Utilitário esportivo,388fa3a7432c4aea867953d5e4486a93
80332,69990,80620,98000,AUDI,Q3,2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,2013,Utilitário esportivo,6dfd0ff15a24b34755429faf32ac424c
85578,69900,85237,119990,AUDI,Q3,2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,2014,Utilitário esportivo,6444dd0a9b0b1ab0ef30b57e4e8837d5
96082,75000,93808,119900,AUDI,Q3,2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,2015,Utilitário esportivo,391e986040a8aea7f0cc05068ea72427
112371,86900,105793,137900,AUDI,Q3,2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,2016,Utilitário esportivo,f04845b1778b847a607d0b196c551682
148651,129990,146065,168000,AUDI,Q3,2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,2017,Utilitário esportivo,dd220448768d9843894c39e5b7da5a51
161508,142000,156732,199900,AUDI,Q3,2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,2018,Utilitário esportivo,88eba21731e97979bd7eea5a250596e0
81927,72500,84370,115000,AUDI,Q3,2.0 TFSI AMBITION QUATTRO 4P GASOLINA S TRONIC,2013,Utilitário esportivo,096c36b04007b8859af988879bbf5a9c
87772,74000,89146,135000,AUDI,Q3,2.0 TFSI AMBITION QUATTRO 4P GASOLINA S TRONIC,2014,Utilitário esportivo,d0dbd9ef198c6745493f86c02570630f
97880,78000,94982,129900,AUDI,Q3,2.0 TFSI AMBITION QUATTRO 4P GASOLINA S TRONIC,2015,Utilitário esportivo,ccdcc17f7c60e210454feb9e3f01376b
114315,110000,121460,138900,AUDI,Q3,2.0 TFSI AMBITION QUATTRO 4P GASOLINA S TRONIC,2016,Utilitário esportivo,44b16f7b16eb47dc2936c926e2b692d4
149539,143000,143950,144900,AUDI,Q3,2.0 TFSI AMBITION QUATTRO 4P GASOLINA S TRONIC,2017,Utilitário esportivo,a30eb800e45dd0f4e42745422dbf9cc1
187254,173900,187633,200000,AUDI,Q3,2.0 TFSI AMBITION QUATTRO 4P GASOLINA S TRONIC,2018,Utilitário esportivo,0929f9d8f93bc71ea4189fc215facaaa
80332,71900,79289,94900,AUDI,Q3,2.0 TFSI ATTRACTION QUATTRO 4P GASOLINA S TRONIC,2013,Utilitário esportivo,24067a70bb6ffea9930f4db726800a3d
85578,67900,87726,111900,AUDI,Q3,2.0 TFSI ATTRACTION QUATTRO 4P GASOLINA S TRONIC,2014,Utilitário esportivo,f42d57b77bf4b3b95caf441edbac0875
96082,78000,94319,117900,AUDI,Q3,2.0 TFSI ATTRACTION QUATTRO 4P GASOLINA S TRONIC,2015,Utilitário esportivo,d6a7bdb8d35cbfddca82cf6dff54493d
112371,83490,104990,135000,AUDI,Q3,2.0 TFSI ATTRACTION QUATTRO 4P GASOLINA S TRONIC,2016,Utilitário esportivo,d237d897b3292b1bd3eab6e3dc690960
,60490,70915,79900,AUDI,Q5,2.0 TFSI AMBIENTE 16V 211CV GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,d3b1d664cc25b36b94e2193456dcdabb
,68000,98246,205000,AUDI,Q5,2.0 TFSI AMBIENTE 16V 211CV GASOLINA 4P AUTOMÁTICO,2012,Utilitário esportivo,e0e32072e2865ce8c7b18cbfd8087348
,87500,104845,127900,AUDI,Q5,2.0 TFSI AMBIENTE 16V 225CV GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,5dc0d80e930c8d79427c94fbf802f6f9
,102900,120369,145000,AUDI,Q5,2.0 TFSI AMBIENTE 16V 225CV GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,d23219e9acfa4566f0830e8a425de03f
,119900,149407,190000,AUDI,Q5,2.0 TFSI AMBIENTE 16V 225CV GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,03855c111bef7f0734e47944ef2a8dff
,59900,70812,82900,AUDI,Q5,2.0 TFSI ATTRACTION 16V 211CV GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,f5aba2f7680de8e4212dc983f2fdc89b
,74000,82123,89990,AUDI,Q5,2.0 TFSI ATTRACTION 16V 211CV GASOLINA 4P AUTOMÁTICO,2012,Utilitário esportivo,c8c0d83c1e15784b2ff9d74d1f7e07ac
,99000,114225,126900,AUDI,Q5,2.0 TFSI ATTRACTION 16V 225CV GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,c80fe062f0c4dd37204c7b02fc102f11
,114900,161438,174000,AUDI,Q5,2.0 TFSI ATTRACTION 16V 225CV GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,872c450bbc89b0351124ec5e45298d6b
238946,185000,218899,299900,AUDI,Q5,2.0 TFSI GASOLINA AMBIENTE S TRONIC,2018,Utilitário esportivo,eba43b39a22871287c8cde4985597a98
249309,197900,224852,255000,AUDI,Q5,2.0 TFSI GASOLINA AMBITION S TRONIC,2018,Utilitário esportivo,2aabf77c7d0c6eb8e04038c63d000d85
264332,239990,260721,329800,AUDI,Q5,2.0 TFSI GASOLINA BLACK S TRONIC,2019,Utilitário esportivo,97897e12df41250f7c7666043de28306
261685,235000,277000,330000,AUDI,Q5,2.0 TFSI GASOLINA PRESTIGE PLUS S TRONIC,2019,Utilitário esportivo,6ece7d54515288d4aaf7cb8d39d168ab
294445,249990,276163,309900,AUDI,Q5,2.0 TFSI GASOLINA SECURITY S TRONIC,2018,Utilitário esportivo,2437414b92e592f2dc92d3feeacea4d7
,120000,132729,165000,AUDI,Q5,3.0 TFSI AMBITION V6 24V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,94afadc98d2120579dd35fbbc5455c67
,139900,157475,170000,AUDI,Q5,3.0 TFSI AMBITION V6 24V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,4ebf453ff584872a0d2dcd5cb3baa8de
87909,88000,88995,89990,AUDI,Q5,3.2 FSI AMBIENTE QUATTRO V6 24V GASOLINA 4P AUTOMATICO,2011,Utilitário esportivo,b3835b3f22e7f5a9ac67579baa12f0ed
331109,319900,327965,340000,AUDI,Q7,3.0 TDI AMBITION V6 24V DIESEL 4P TIPTRONIC,2017,Utilitário esportivo,872f8e038076fc9391bd7a60faf308e9
369668,349000,362402,399000,AUDI,Q7,3.0 TDI AMBITION V6 24V DIESEL 4P TIPTRONIC,2018,Utilitário esportivo,dc710a1203e27c199c54a82dee408540
199563,155900,166933,175000,AUDI,Q7,3.0 TFSI AMBIENTE V6 24V GASOLINA 4P TIPTRONIC,2015,Utilitário esportivo,283be0a09eb857c620f4291019bb3e73
291648,245000,288451,329900,AUDI,Q7,3.0 TFSI AMBIENTE V6 24V GASOLINA 4P TIPTRONIC,2016,Utilitário esportivo,9fcf4993386ea56117e3d3542de078cf
199563,165000,175756,199900,AUDI,Q7,3.0 TFSI AMBITION V6 24V GASOLINA 4P TIPTRONIC,2015,Utilitário esportivo,2dec49192d44a3e5dc9e3fc848fca5dc
291648,229900,273956,330000,AUDI,Q7,3.0 TFSI AMBITION V6 24V GASOLINA 4P TIPTRONIC,2016,Utilitário esportivo,38a7bb1b62e19c1248ea6447254c5aaf
311900,276990,333980,370000,AUDI,Q7,3.0 TFSI AMBITION V6 24V GASOLINA 4P TIPTRONIC,2017,Utilitário esportivo,b6407685f7ed0c509a4e14cdf5dffa2b
334217,309990,314945,319900,AUDI,Q7,3.0 TFSI AMBITION V6 24V GASOLINA 4P TIPTRONIC,2018,Utilitário esportivo,5ea2670da3ac21a546e1ec3f9f77c4df
102645,77900,89460,95000,AUDI,Q7,3.0 TFSI QUATTRO V6 24V GASOLINA 4P TIPTRONIC,2011,Utilitário esportivo,9bc0507e890a4821182f390a4d6421ab
112957,99900,117129,127000,AUDI,Q7,3.0 TFSI QUATTRO V6 24V GASOLINA 4P TIPTRONIC,2012,Utilitário esportivo,0726fd3a43dc3c5e9af5beb219f552d0
159723,129990,158363,200000,AUDI,Q7,3.0 TFSI QUATTRO V6 24V GASOLINA 4P TIPTRONIC,2014,Utilitário esportivo,2ad2b665553b1c2631719b4fbc868e0d
161426,149900,163950,179900,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 310CV GASOLINA 4P S-TRONIC,2014,Utilitário esportivo,a8b0924b37c91976c80564acf09ca58a
170997,139500,167667,189000,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 310CV GASOLINA 4P S-TRONIC,2015,Utilitário esportivo,c019a36ecc9b1365e022cb4fc6d99bff
209586,169900,202338,224990,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 310CV GASOLINA 4P S-TRONIC,2016,Utilitário esportivo,9ae8768d45e5aa8e43ecddac6bf66ed2
262075,229990,232495,235000,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 310CV GASOLINA 4P S-TRONIC,2017,Utilitário esportivo,d7d3a29bbe815ee5166a82b9bee02230
318387,249990,267943,284800,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 310CV GASOLINA 4P S-TRONIC,2018,Utilitário esportivo,23809f97670614cb47c130fc620b306c
0,199790,233755,362990,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 340CV GASOLINA 4P S-TRONIC,2016,Utilitário esportivo,a0209c0373d9edaf11b8813e15bd8557
0,199790,233755,362990,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 340CV GASOLINA 4P S-TRONIC,2016,Utilitário esportivo,a0209c0373d9edaf11b8813e15bd8557
0,234900,256157,340000,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 340CV GASOLINA 4P S-TRONIC,2017,Utilitário esportivo,b011cc79a0e24db5f212353d5f657f4d
0,234900,256157,340000,AUDI,RS Q3,2.5 TFSI QUATTRO 20V 340CV GASOLINA 4P S-TRONIC,2017,Utilitário esportivo,b011cc79a0e24db5f212353d5f657f4d
294890,284490,309512,349000,AUDI,RS3,2.5 TFSI GASOLINA SPORTBACK QUATTRO S-TRONIC,2018,Sedã,b75ceac04f236dd44144e98c33b75b16
140471,124900,146936,159800,AUDI,RS3,2.5 TFSI SPORTBACK 20V GASOLINA 4P S-TRONIC,2012,Sedã,1635dc61b9e44b9856977d865d024904
224985,209000,234564,260000,AUDI,RS3,2.5 TFSI SPORTBACK QUATTRO GASOLINA 4P S-TRONIC,2016,Sedã,2ec78b6bcd4719c3e09fe72c064b5c47
267520,264900,279473,289000,AUDI,RS4,4.2 FSI AVANT V8 32V GASOLINA 4P S TRONIC,2014,Perua/SW,e863a25460de51ad31e66512ca3d916f
,229900,247580,269000,AUDI,RS4,4.2 FSI QUATTRO AVANT V8 32V GASOLINA 4P AUTOMÁTICO,2013,Perua/SW,56d5e9f9ab8a991c8c0bb9b9c89dda32
,249000,272475,289900,AUDI,RS4,4.2 FSI QUATTRO AVANT V8 32V GASOLINA 4P AUTOMÁTICO,2015,Perua/SW,745f049ed5f2ffd9864afd5174ca82b8
388463,339900,374829,395000,AUDI,RS6,4.0 AVANT V8 32V BI-TURBO GASOLINA 4P TIPTRONIC,2015,Perua/SW,820fc9617b2a42bddcf4ed11422bbe74
374801,299000,299495,299990,AUDI,RS6,5.0 QUATTRO AVANT V10 BI-TURBO GASOLINA 4P TIPTRONIC,2011,Perua/SW,1ab8687babd315b96166436222ada4bb
367983,299900,344450,389000,AUDI,RS6,5.0 QUATTRO V10 BI-TURBO GASOLINA 4P TIPTRONIC,2011,Sedã,852e6aac7b7f4248790f7c4d70e56615
147620,127999,151970,171990,AUDI,S3,2.0 TFSI SEDAN QUATTRO GASOLINA 4P S-TRONIC,2015,Sedã,079c8d169d6c0da17f40550217e804e1
168356,160000,173227,184990,AUDI,S3,2.0 TFSI SEDAN QUATTRO GASOLINA 4P S-TRONIC,2016,Sedã,de1a136d5af2a630fd428530d33dce65
90382,76000,83417,99900,AUDI,S3,2.0 TFSI SPORTBACK QUATTRO GASOLINA 4P S-TRONIC,2011,Hatchback,581f3d75b70aa0d695f106decd3c5fad
103074,99890,99890,99890,AUDI,S3,2.0 TFSI SPORTBACK QUATTRO GASOLINA 4P S-TRONIC,2012,Hatchback,1e663d03f256111008af6c6101bfa1c4
108420,85000,86495,87990,AUDI,S3,2.0 TFSI SPORTBACK QUATTRO GASOLINA 4P S-TRONIC,2013,Hatchback,e8e9f817ac7351d7d2739d6d8079be83
129276,139900,139900,139900,AUDI,S3,2.0 TFSI SPORTBACK QUATTRO GASOLINA 4P S-TRONIC,2014,Hatchback,93512797f2656f946d7894852ab8d721
144847,139000,155378,167990,AUDI,S3,2.0 TFSI SPORTBACK QUATTRO GASOLINA 4P S-TRONIC,2015,Hatchback,b9acbe056a5dbad0370f06f37e30eaac
260194,234900,237450,240000,AUDI,S7,4.0 TFSI SPORTBACK V8 32V GASOLINA 4P S-TRONIC,2014,Sedã,6b5e85fece1a2ec8d14a128ff7b7a86f
,169000,176480,184000,AUDI,SQ5,3.0 TFSI V6 24V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,a4dd7e2fb4afb80e60819b44f8b88250
,167999,194600,225000,AUDI,SQ5,3.0 TFSI V6 24V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,4eed9ebb0a8fff5d82d2c01c5f0a389b
,210000,229630,242990,AUDI,SQ5,3.0 TFSI V6 24V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,a3901985d74265aa50c0c7441408388c
,279990,304995,350000,AUDI,SQ5,3.0 TFSI V6 24V GASOLINA 4P AUTOMÁTICO,2018,Utilitário esportivo,61183b955f521431b725dd5b2ee6e03b
,109999,117980,125000,AUDI,TT,2.0 TFSI COUPÉ 16V 211CV GASOLINA 2P S-TRONIC,2013,Cupê,6784f4b96c502ebc76792ce148299642
,109000,116810,127990,AUDI,TT,2.0 TFSI COUPÉ 16V GASOLINA 2P S-TRONIC,2012,Cupê,3228ad6be324d11ddf15bb5a92bd8e50
,135000,171703,229888,AUDI,TT,2.0 TFSI COUPÉ AMBITION 2P GASOLINA S-TRONIC,2015,Cupê,7477c22773da582a8cb665cb3f6b56b0
,161900,183758,219900,AUDI,TT,2.0 TFSI COUPÉ AMBITION 2P GASOLINA S-TRONIC,2016,Cupê,2d4a892147bc02a80dba2cd61c4387ff
,194999,201938,209900,AUDI,TT,2.0 TFSI COUPÉ AMBITION 2P GASOLINA S-TRONIC,2017,Cupê,89f25f59a77900157d5236daf7bcb7cf
,212000,248970,399900,AUDI,TT,2.0 TFSI COUPÉ AMBITION 2P GASOLINA S-TRONIC,2018,Cupê,c2618605f988ff488b92eab0fff3f283
,140000,156000,180000,AUDI,TT,2.0 TFSI COUPÉ ATTRACTION 2P GASOLINA S-TRONIC,2015,Cupê,ac5049464caaf0ad3ccbc5ecd0e9dffd
114608,125000,127500,130000,AUDI,TT,2.0 TFSI ROADSTER 16V GASOLINA 2P S-TRONIC,2011,Conversível,ae3cc65d6021049a42cc4a9f20aafd3c
120458,124900,131100,135000,AUDI,TT,2.0 TFSI ROADSTER 211CV GASOLINA 2P S-TRONIC,2012,Conversível,693d00c62fd451f05817e523f3882cca
176291,189800,205281,220000,AUDI,TT,2.0 TFSI ROADSTER AMBITION 16V GASOLINA 2P S-TRONIC,2016,Conversível,36d9284a57d82318ee0f733bb8e65bd4
215772,241900,245900,249900,AUDI,TT,2.0 TFSI ROADSTER AMBITION 16V GASOLINA 2P S-TRONIC,2017,Conversível,95f7efbfd1750cf7ea16791a004b965a
236312,245900,253567,259900,AUDI,TT,2.0 TFSI ROADSTER AMBITION 16V GASOLINA 2P S-TRONIC,2018,Conversível,e7f2555a5b79b772cb8d80ad3185885b
,349000,373475,389900,AUDI,TT RS,2.5 TFSI QUATTRO COUPÉ GASOLINA 2P S-TRONIC,2018,Cupê,290bc44eeb4881965a13e748380598ca
,245000,254975,265000,AUDI,TTS,2.0 TFSI COUPÉ 16V GASOLINA 2P S-TRONIC,2017,Cupê,e1da2478f54e86c9b95acd5f5d7aa1f9
132267,121990,130940,139890,AUDI,TTS,2.0 TFSI ROADSTER 16V GASOLINA 2P S-TRONIC,2011,Conversível,5234a58882ac7c3c80be8a6786ebd537
,55000,62308,70000,BMW,116i,1.6 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Hatchback,1d800db8ab93267bee7bc6435c4e945d
,48700,65108,84900,BMW,116i,1.6 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Hatchback,3ba9630d864effcaab33dcedf602dd90
,63000,68642,79000,BMW,116i,1.6 16V TURBO GASOLINA 4P AUTOMÁTICO,2015,Hatchback,276feb982446b1cf215d26db7ba1dc80
,55490,59939,65000,BMW,116i,1.6 1A11 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Hatchback,2e73c9c748985671f4e630c19f696a74
,55990,62623,78990,BMW,118i,1.6 16V TURBO GASOLINA 4P AUTOMÁTICO,2012,Hatchback,0091fd6bcd568d2461461f05186d55a3
,55900,66513,77800,BMW,118i,1.6 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Hatchback,849741eb7065c332317ed31932a8c5df
,58000,71514,85880,BMW,118i,1.6 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Hatchback,2bea16fc2dd60d6d9cfca967e0b05790
,63000,71198,79990,BMW,118i,1.6 FULL 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Hatchback,727805fa7dcd53ea3c9b660157b00f24
,64900,76925,87900,BMW,118i,1.6 FULL 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Hatchback,f0a605110c54b489db81aba3aceeaff9
,69899,78510,95990,BMW,118i,1.6 GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2015,Hatchback,6e3cc3ef042af4dc10f8bed68c0482c3
,55900,62690,66990,BMW,118i,1.6 SPORT GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2012,Hatchback,6bfe86bd3d683a99e7ae42b2bff8d8a8
,52000,66047,85000,BMW,118i,1.6 SPORT GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Hatchback,659d1f1dbe5d867245a5af5a6afd07c2
,62900,70490,80000,BMW,118i,1.6 SPORT GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Hatchback,9758bbc87126a2cbffdc99f31d87b6e7
,76800,82400,87500,BMW,118i,1.6 SPORT GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2015,Hatchback,127fa851544ba634a26e59382e3d3601
,53000,60863,68900,BMW,118i,1.6 URBAN LINE 16V TURBO GASOLINA 4P AUTOMÁTICO,2012,Hatchback,5b7c0c0e0a32a50ff6b73f0cdaee4a36
,60900,67283,75000,BMW,118i,1.6 URBAN LINE 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Hatchback,39a2da033f54cb1b731cb4168bb2bcea
,41000,46528,51500,BMW,118i,1.8 UE71 16V GASOLINA 4P AUTOMÁTICO,2011,Hatchback,8d13f9c2ee7a3c702e789e0bab4f5821
,42900,48947,58900,BMW,118i,1.8 UE71 16V GASOLINA 4P AUTOMÁTICO,2012,Hatchback,9b92e65fcec3873d68e65954c39ee51e
,47900,52760,61000,BMW,118i,2.0 SPORT EDITION 16V GASOLINA 2P AUTOMÁTICO,2011,Hatchback,bba804d82b8e7b61e507f2f3b38ba434
,42000,49707,60000,BMW,118i,2.0 SPORT EDITION 16V GASOLINA 2P AUTOMÁTICO,2012,Hatchback,04875f2553fccf8c4614935ca1871c9c
,41900,46917,51900,BMW,118i,2.0 TOP HATCH 16V GASOLINA 4P AUTOMÁTICO,2011,Hatchback,4aae6a024ec6e33565f59dfe9e5a09ea
,46900,51428,61990,BMW,118i,2.0 TOP HATCH 16V GASOLINA 4P AUTOMÁTICO,2012,Hatchback,97367460bfc6933a2f450a7074ecd8d6
,39890,46339,50900,BMW,118i,2.0 UE71 16V GASOLINA 4P AUTOMÁTICO,2011,Hatchback,32cf05cfd45b3bde840f126a291788fa
,43500,48245,52000,BMW,118i,2.0 UE71 16V GASOLINA 4P AUTOMÁTICO,2012,Hatchback,babb851f8e042deb4698c170607ab8b4
,129990,138168,164000,BMW,120i,2.0 16V GASOLINA SPORT 4P AUTOMÁTICO,2019,Hatchback,a2451635cb8d750bfd51e338c6504735
,139000,144782,146900,BMW,120i,2.0 16V GASOLINA SPORT GP 4P AUTOMÁTICO,2019,Hatchback,4e983e831cbcdad315916bc8ed81c022
,69000,82731,107000,BMW,120i,2.0 16V SPORT ACTIVEFLEX 4P AUTOMÁTICO,2015,Hatchback,f701a719f84e754a31d945db087b1d66
,79900,90479,118000,BMW,120i,2.0 16V SPORT ACTIVEFLEX 4P AUTOMÁTICO,2016,Hatchback,b63bd2b63e8b8fe079d34e045391bc0b
,77000,83491,110900,BMW,120i,2.0 16V SPORT GP ACTIVEFLEX 4P AUTOMÁTICO,2015,Hatchback,a3d78b1152b2bb91551ebd05cc375ee4
,81990,92162,110000,BMW,120i,2.0 16V SPORT GP ACTIVEFLEX 4P AUTOMÁTICO,2016,Hatchback,ed2db3121083b5aea2e63964900be45e
,48800,52300,55900,BMW,120i,2.0 TOP HATCH 16V GASOLINA 4P AUTOMÁTICO,2011,Hatchback,0b12436fa8b43e7fc75a1b7f0f1099fc
,97500,107458,116900,BMW,125i,2.0 M SPORT 16V FLEX 4P AUTOMÁTICO,2015,Hatchback,354ae60c7af95374a1b6d7be79622f59
,110000,126199,158800,BMW,125i,2.0 M SPORT 16V FLEX 4P AUTOMÁTICO,2016,Hatchback,fce1941bd91a4232272284adcd6c9ef7
,81500,94390,110000,BMW,125i,2.0 M SPORT 16V GASOLINA 4P AUTOMÁTICO,2013,Hatchback,1796512bc8251c1c35e29b7659d533ba
,82990,93880,129900,BMW,125i,2.0 M SPORT 16V GASOLINA 4P AUTOMÁTICO,2014,Hatchback,9a67e36546003b40a785d607102f31c1
,57000,65179,70000,BMW,130i,3.0 SPORT HATCH 24V GASOLINA 4P AUTOMÁTICO,2011,Hatchback,90fecb97c45bd4941781241f79579351
,95000,104220,109990,BMW,135i,3.0 COUPÉ 24V GASOLINA 2P AUTOMÁTICO,2011,Cupê,deb2b968fab94ae02670d725fc9ff9ee
,80000,94342,119900,BMW,220i,2.0 CAT GP 16V TURBO ACTIVEFLEX 4P AUTOMÁTICO,2016,Minivan,e9534d80f60a34808ab8267f98d60489
,94907,109194,129950,BMW,220i,2.0 CAT GP 16V TURBO ACTIVEFLEX 4P AUTOMÁTICO,2017,Minivan,6bfad190604eccf9e4998b9edcd95f32
,99000,117547,133000,BMW,220i,2.0 CAT GP 16V TURBO ACTIVEFLEX 4P AUTOMÁTICO,2018,Minivan,96ab6c8cd758b25d78a214bc15aacf8b
,97000,103925,107900,BMW,225i,2.0 CAT SPORT GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2015,Minivan,e046c701018441ca457e5c1fbecbc870
,102999,110641,119780,BMW,225i,2.0 CAT SPORT GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2016,Minivan,159cc62caeb61be4befdb8adaf224daf
,62900,71411,84900,BMW,316i,1.6 SEDAN 16V TURBO GASOLINA 4P AUTOMATICO,2014,Sedã,277124e2c4c21716a10402ddbf7bc315
,71920,75270,80900,BMW,316i,1.6 SEDAN 16V TURBO GASOLINA 4P AUTOMATICO,2015,Sedã,84e74b4cca6477a1017069c1857e0a12
,47500,55784,67900,BMW,318i,2.0 SEDAN 16V GASOLINA 4P AUTOMÁTICO,2012,Sedã,1c0fd027213e35acc746129f46660d54
,49000,56415,64900,BMW,318i,2.0 SPORT 16V GASOLINA 4P AUTOMÁTICO,2012,Sedã,7a0dadb413783d36b0500a78b0c25437
,42900,54500,65800,BMW,320i,2.0 16V GASOLINA 4P AUTOMÁTICO,2011,Sedã,7bc8c00f0a3206548be399df0d305d45
,44200,59475,65900,BMW,320i,2.0 16V GASOLINA 4P AUTOMÁTICO,2012,Sedã,0c36715959329d52c473241d32afa820
,66500,81338,120000,BMW,320i,2.0 16V TURBO ACTIVE FLEX 4P AUTOMÁTICO,2014,Sedã,e8d9aa79e8d5a9641a053f3073c635d1
,73000,91223,126900,BMW,320i,2.0 16V TURBO ACTIVE FLEX 4P AUTOMÁTICO,2015,Sedã,b1ee4480835bd744b539c511c40e71d7
,61999,76750,95000,BMW,320i,2.0 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Sedã,804de763dffe4cf1553b09879b8fd305
,64720,82206,120000,BMW,320i,2.0 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Sedã,ac14ad1bf2f1de20a4083efbfd4a0f40
,69990,85010,114900,BMW,320i,2.0 GP 16V TURBO ACTIVE FLEX 4P AUTOMÁTICO,2014,Sedã,c15061468bfd6dcade1d02b4ed3f79ee
,76000,95821,125880,BMW,320i,2.0 GP 16V TURBO ACTIVE FLEX 4P AUTOMÁTICO,2015,Sedã,27bb0e0c91c4d8ac380ce418d310d7ea
,64999,78583,91890,BMW,320i,2.0 GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2013,Sedã,a587b28121d7e7f2895e551dad2ef37b
,74000,84370,145000,BMW,320i,2.0 GP 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Sedã,2004c7cbd92e74e0278d5cda85f6995d
,86900,99445,115900,BMW,320i,2.0 GT SPORT 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Sedã,f2625858239b1abf1f23af943da525f6
